0.905791937075619,0.892267188231107,0.955372102971021,0.739832227063707,-1
0.126986816293506,0.24260338627967,0.724247033520084,0.88899234515285,1
0.913375856139019,0.12959697583754,0.580891712363774,0.859807625912606,1
0.63235924622541,0.225067882127913,0.54025790742078,0.597060788610351,1
0.09754040499941,0.350013919000766,0.705441191564081,0.654752143480193,1
0.278498218867048,0.287084613146176,0.005028883301121,0.915013993756726,1
0.546881519204984,0.927488007179428,0.782515778836242,0.433183080639157,-1
0.957506835434298,0.051313756816796,0.926859573385509,0.28976075584224,1
0.964888535199277,0.592666755206387,0.00829565739264,0.631882300545926,1
0.157613081677548,0.162898900217732,0.824628342666394,0.295421839485955,1
0.970592781760616,0.83840576967303,0.76733586802788,0.622028790367341,-1
0.957166948242946,0.167560930211271,0.997136895348686,0.047534194191454,1
0.485375648722841,0.502200615409473,0.227653072058219,0.994609895249091,1
0.8002804688888,0.999329479025719,0.919542206194465,0.206764149130446,-1
0.141886338627215,0.355407151267881,0.64199930552178,0.607363956107084,1
0.421761282626275,0.047077709548834,0.105320182975915,0.347630325692841,1
0.915735525189067,0.213660585120799,0.268160913711683,0.717737067921327,1
0.792207329559554,0.397839124102705,0.763843764539584,0.02799329517132,1
0.959492426392903,0.333668180380295,0.805510155575541,0.066841761177848,1
0.655740699156587,0.229602531968198,0.104252997601917,0.927064140870894,1
0.03571167857419,0.936120177502068,0.469758776292843,0.087771760637633,-1
0.849129305868777,0.683188784699983,0.219061890891174,0.332398561915436,1
0.933993247757551,0.962113795722863,0.922707906542724,0.526180895421029,-1
0.678735154857773,0.437973177632798,0.320322632016148,0.246642124058313,1
0.757740130578333,0.940336654420907,0.857543808780781,0.542899456586946,-1
0.743132468124916,0.005834324572371,0.259846667655122,0.780867850604077,1
0.392227019534168,0.610307030069875,0.878062942706618,0.521882381409282,-1
0.655477890177557,0.80107575696612,0.188267616829231,0.931949933886006,-1
0.171186687811562,0.232981533413648,0.759193837349818,0.147111980322787,1
0.706046088019609,0.932468675920979,0.031689300112207,0.416765701751856,-1
0.031832846377421,0.763262775333742,0.642339157082965,0.280292866619113,-1
0.27692298496089,0.826449539702682,0.566870912760646,0.598100317141488,-1
0.046171390631154,0.573463588604866,0.376409545450067,0.036474856701132,-1
0.097131781235848,0.792581664120226,0.212548379439868,0.063686503051363,-1
0.823457828327293,0.329041195839248,0.792156839532589,0.322882505170559,1
0.694828622975817,0.223461976125853,0.145443480124611,0.098378530384875,1
0.317099480060861,0.312386342019254,0.489142450390656,0.170044626268754,1
0.950222048838355,0.584523478528556,0.012845746873763,0.371163798766144,1
0.034446080502909,0.829914141021523,0.186612024812195,0.039761622621239,-1
0.438744359656398,0.290462491547268,0.48523045694977,0.709240953533567,1
0.381558457093008,0.402554392063122,0.838226076700295,0.641341360210975,1
0.765516788149002,0.862057298433146,0.14105696859946,0.174060860147872,-1
